name,image:,address,tel,extendsection,other,email,web
,,,,,,,
Công Ty TNHH Smart Link Logistics,None,"73 Đường 45, P. 6, Q. 4, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39415701,,None,mailto:info@jhi.vn                                       ,http://vimadeco.com.vn
,,,,,,,
Công Ty TNHH JH INTERNATIONAL,None,"54/739 Nguyễn Văn Linh, P. Vĩnh Niệm, Q. Lê Chân, Tp. Hải Phòng, Việt Nam", (0225) 3572188,,None,mailto:phan.bth@nnrvn.com                                ,http://www.tktrans.com.vn/lien-he
,,,,,,,
Công Ty TNHH NNR Global Logistics (Việt Nam),None,"Phòng 308, Lầu 3, 30 Phan Thúc Duyện, Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39480204,,None,mailto:vimadecohcmc@hcm.vnn.vn                           ,http://cbiplogistics.com/
,,,,,,,
Chi Nhánh Công Ty Cổ Phần Phát Triển Hàng Hải Việt Nam,None,"Tòa Nhà Vimadeco, 163 Nguyễn Văn Trỗi, P. 11, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38453053,,None,mailto:info@tktrans.com.vn                               ,http://dbschenker.vn
,,,,,,,
Công Ty TNHH Thương Mại Vận Tải Quốc Tế Trọng Khang,None,"107/55 Quang Trung, P. 10, Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 62617366,,None,mailto:contract@phatkimloivn.com                         ,http://gialong.webship.vn
,,,,,,,
Công Ty TNHH MTV TM-DV-XNK Phát Kim Lợi,None,"140 Nguyễn Cửu Đàm, P. Tân Sơn Nhì, Q. Tân Phú, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 62677557,,None,mailto:info@cbiplogistics.com                            ,http://mrl.com.vn
,,,,,,,
CBIP Logistics,None,"26 Huỳnh Khương Ninh, Đa Kao, Quận 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam",937585822,,None,mailto:thuytienjsc@gmail.com                             ,http://www.cevalogistics.com
,,,,,,,
Công Ty TNHH Schenker Việt Nam - Chi Nhánh Hà Nội,None,"Tầng 8, Indochina Plaza Hanoi Office Tower, 241 Xuân Thủy, P. Dịch Vọng Hậu, Q. Cầu GIấy, Hà Nội, Việt Nam", (024) 32321771,,None,mailto:gialonglogistics@gmail.com                        ,http://www.ap-logistics.com.vn
,,,,,,,
Thuy Tien J.S.C,None,"Trụ Sở: 179/9 Tô Hiến Thành, P. 13, Q. 10, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38641536Hotline:  0902 808 226,,None,mailto:info@mrl.com.vn                                   ,http://www.fmmalaysia.com.my
,,,,,,,
Công Ty TNHH Gia Long Logistics Việt Nam,None,"Số 5, Hẻm 7, Ngách 31, Ngõ 15 TDP Phú Thứ, Đường Tây Mỗ, P. Tây Mỗ, Q. Nam Từ Liêm, Hà Nội, Việt Nam",943702004,,None,mailto:info@ap-logistics.com.vn                          ,http://www.goldenage.com.vn
,,,,,,,
Công Ty TNHH More And Romsdal Logistics,None,"Tòa Nhà Nam Việt, Số 9 Phan Kế Bính, Phường Đa Kao, Quận 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 62916558,,None,mailto:general-vn@iconfrtservices.com                    ,http://tltexpress.com.vn
,,,,,,,
Công Ty TNHH Vận Tải Hàng Hóa Ceva,None,"VP: 52 Trường Sơn, P. 2, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38488269,,None,mailto:info@goldenage.com.vn                             ,http://cargonetworks.com.vn
,,,,,,,
Công Ty TNHH Giao Nhận Và Vận Tải An Phú,None,"576/110G Đoàn Văn Bơ, P. 14, Q. 4, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39416178,,None,mailto:hanh7logistic@gmail.com                           ,http://mercurytransport.com
,,,,,,,
Công Ty TNHH FM Global Logistics,None,"45 Võ Thị Sáu, P. Đa Kao, Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38238628,,None,mailto:info@tltexpress.com.vn                            ,http://www.ineximdaklak.com.vn
,,,,,,,
Công Ty Cổ Phần Thương Mại Và Tiếp Vận Thời Hoàng Kim,None,"Lầu 3, 99 A1, Cộng Hòa, P.4, Q. Tân Bình Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 35174502,,None,mailto:export01@cargonetworks.com.vn                     ,http://www.duckhai.com.vn
,,,,,,,
Công Ty TNHH ALSTECH,None,"Đông Xá, X. Đông Phong, H. Yên Phong, Bắc Ninh, Việt Nam",398611125,,None,mailto:mercury1@hn.vnn.vn                                ,http://melodylogistics.com
,,,,,,,
Công Ty TNHH TMDV Chuyển Phát Nhanh TLT,None,"20 chữ Đồng Tử, P. 7, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM) Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39482360,,None,mailto:phucan235@gmail.com                               ,http://www.danalogistics.vn
,,,,,,,
Công Ty TNHH Mạng Lưới Hàng Hóa Toàn Cầu,None,"15/48A Đường Đoàn Như Hài, P. 12, Q. 4, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 66852754,,None,mailto:ineximdl@ineximdaklak.com.vn                      ,http://probity.com.vn
,,,,,,,
Sao Thủy - Công Ty TNHH Vận Tải Và Thương Mại Sao Thủy,None,"Số 6, Ngõ 9 Hoàng Ngọc Phách, P. Láng Hạ, Q. Đống Đa, Hà Nội, Việt Nam", (024) 37344390,,None,mailto:saigon@duckhai.com.vn                             ,http://www.hoangha.com
,,,,,,,
Công Ty TNHH Thương Mại Và Giao Nhận Phúc An,None,"Số 10 Nguyễn Chánh Sắt, Phường 13, Quận Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam",907724408,,None,mailto:binhminhlogistics.hp@gmail.com                    ,http://ahttlogistics.mov.mn
,,,,,,,
Công Ty Cổ Phần Đầu Tư Xuất Nhập Khẩu DakLak,None,"228 Hoàng Diệu, P. Thành Công, Tp. Buôn Ma Thuột, Đắc Lắc, Việt Nam", (0262) 3852233,,None,mailto:info@melodylogistics.com                          ,http://www.interfracht.ch
,,,,,,,
Đức Khải - Công Ty Cổ Phần Đức Khải,None,"21 Đường D1, Khu Đô Thị Mới HimLam,Phường Tân Hưng, Quận 7 Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 73006990,,None,mailto:info@danalogistics.vn                             ,http://www.minhanhexpress.com
,,,,,,,
Công Ty TNHH Xuất Nhập Khẩu Và Tiếp Vận Bình Minh,None,"350 Lê Thánh Tông, Phường Máy Chai, Quận Ngô Quyền, Tp. Hải Phòng, Việt Nam", (0225) 3758883,,None,mailto:info@cdsoverseas.com.vn                           ,http://dash.vn
,,,,,,,
Công Ty TNHH Melody Logistics,None,"Tòa Nhà Melody, 01 Nguyễn Văn Đậu, P. 5, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 35511657,,None,mailto:info@probity.com.vn                               ,http://logisticscattuong.com
,,,,,,,
Công Ty Cổ Phần Đầu Tư Danagroup,None,"Lầu 3, Tòa Nhà Naforimex, Số 19 Bà Triệu, Q. Hòan Kiếm, Hà Nội, Việt Nam", (024) 36863939,,None,mailto:ahttlogistics@gmail.com                           ,http://ontime-express.com
,,,,,,,
Trùng Dương CDS Việt Nam - Công Ty TNHH Trùng Dương CDS Việt Nam,None,"Phòng S, Tầng 4, Tòa Nhà OSIC, 8 Nguyễn Huệ, P. Bến Nghé, Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38220888,,None,mailto:general@minhanhexpress.com                        ,http://vietscm.vn
,,,,,,,
Công Ty Cổ Phần Thương Mại Dịch Vụ Trung Thực,None,"111 Nguyễn Hữu Cảnh, P. 22, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38992788,,None,mailto:sales-hcm@dash.vn                                 ,http://logimark-group.com
,,,,,,,
Công Ty Cổ Phần Quốc Tế Logistics Hoàng Hà,None,"87 Thăng Long, P. 4, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39484696,,None,mailto:haiphong@vn.steinweg.com                          ,http://steinweg.com
,,,,,,,
Công Ty TNHH Thương Mại Dịch Vụ AHTT,None,"5/31/53 Vũ Chí Thắng, Q. Lê Chân, Tp. Hải Phòng, Việt Nam", (0225) 3601854,,None,mailto:kinhdoanh@thongquan.com.vn                        ,http://thongquan.com.vn
,,,,,,,
Vận Chuyển TH Group - Công Ty Cổ Phần Thương Mại Và Xuất Nhập Khẩu TH Group,None,"Số Nhà 2612, KĐT Grand City, P. Hùng Vương, TP. Phúc Yên, Vĩnh Phúc, Việt Nam","Hotline: 0981 244 755, 0903 269 299",,None,mailto:info@thgtransport.com.vn                          ,http://thgtransport.com.vn
,,,,,,,
Công Ty TNHH Thương Mại Dịch Vụ Xuất Nhập Khẩu Tân Phong Vận,None,"Phòng 03, Tầng 10, Tháp R1, Tòa nhà The EverRich, số 968, đường 3/2, P. 15, Q. 11, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 66743650,,None,mailto:tpv01@tanphongvan.com.vn                          ,http://tanphongvan.com.vn
,,,,,,,
Đông Thiên Phú - Công Ty Cổ Phần Tập Đoàn Đông Thiên Phú,None,"81 Nguyễn Tuân, Q. Thanh Xuân, Hà Nội, Việt Nam", (024) 38583577,,None,mailto:info@dongthienphu.vn                              ,http://www.dongthienphu.vn
,,,,,,,
Công Ty TNHH Tiếp Vận LTL Việt Nam,None,"Số 6 Ngách 9, Ngõ 93, Đường Hoàng Mai, P. Hoàng Văn Thụ, Q. Hoàng Mai, Hà Nội, Việt Nam", (024) 71064345,,None,mailto:luannguyen@ltllogistics.vn                        ,http://anslog.com
,,,,,,,
Công Ty Cổ Phần Tư Vấn Và Giải Pháp Tiếp Vận Anslog,None,"P616 Tầng 6, Tòa nhà Thành Đạt, Số 3 Lê Thánh Tông 1, Ngô Quyền, Tp. Hải Phòng, Việt Nam", (0225) 3826255,,None,mailto:info@anslog.com.                                  ,http://kinay.com
,,,,,,,
Công Ty TNHH Phát Triển Hoàng Ngân,None,"S16 Tôn Thất Thuyết, Phường 18, Quận 4, Tp. Hồ Chí Minh (TPHCM), Việt Nam",942035039,,None,mailto:hoangngandevelopment@gmail.com                    ,http://www.samsetjsc.com
,,,,,,,
Công Ty TNHH Thương Mại Dịch Vụ Vận Tải Tân Trường Thông,None,"71 Phan Văn Trị, P. 10, Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM), Việt Nam",909732771,,None,mailto:khanhbui71@gmail.com                              ,http://www.globalmax.com.vn
,,,,,,,
Công Ty TNHH KTL International Việt Nam,None,"Tầng 2, 177 Hai Bà Trưng, P. 6, Q. 3, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 73018788,,None,mailto:Johnathan.nguyen@kinay.com                        ,http://www.truongnam.vn
,,,,,,,
Công Ty Cổ Phần Vận Tải & Dịch Vụ Hàng Hải Cảng Sài Gòn,None,"155 Đường Nguyễn Tất Thành, P. 18, Q. 4, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39410535,,None,mailto:info@samsetjsc.com                                ,http://www.gtsco.com
,,,,,,,
Quốc Tế Kassa - Công Ty TNHH Giao Nhận Vận Tải Quốc Tế Kassa,None,"152/1B Điện Biên Phủ, P.25, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 35144606,,None,mailto:kassa_logistics@kassa.com.vn                      ,http://green-earth.vn
,,,,,,,
Công Ty TNHH MTV Giao Nhận Vận Tải VIN,None,"Số 10, Đường Số 9, CX Bình Thới, P. 8, Q. 11, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 62643790,,None,mailto:vintrans111@gmail.com                             ,http://pt-international.net
,,,,,,,
Công Ty Cổ Phần Tiếp Vận Và Thương Mại Giới Hạn Toàn Cầu,None,"Số 103 Nguyễn Bỉnh Khiêm, Tầng 4, Khách Sạn Việt Trung, P. Đông Hải, Q. Hải An, Tp. Hải Phòng, Việt Nam", (0225) 3260237,,None,mailto:Terry_dao@globalmax.com.vn                        ,http://www.transaz.vn
,,,,,,,
Trường Nam - Công Ty CP Đại Lý Hải Quan Trường Nam,None,"DT 743, Tân Đông Hiệp, Thị Xã Dĩ An, Bình Dương, Việt Nam", (0274) 3729927,,None,mailto:info@truongnam.vn                                 ,http://www.thangloilogistics.com.vn
,,,,,,,
Công Ty TNHH Dịch Vụ Vận Tải Thành Công Toàn Cầu,None,"25/76 Nguyễn Bỉnh Khiêm, P. Bến Nghé, Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39115066,,None,mailto:paul.vuong@gstsco.com                             ,http://www.thaihung.com.vn
,,,,,,,
Công Ty TNHH Tiếp Vận Trái Đất Xanh,None,"Thôn Cẩm Đình, X. Cẩm Đình, H. Phúc Thọ, Hà Nội, Việt Nam", (024) 23477779,,None,mailto:jennifer.nguyen@green-earth.vn                    ,http://www.yicheng-logistics.com
,,,,,,,
Công Ty Cổ Phần Vận Tải PST Đà Nẵng,None,"40 Đường 3 Tháng 2, Tp. Đà Nẵng, Việt Nam", (0236) 3609416,,None,mailto:xuanlepst@yahoo.com.vn                            ,http://namkhanhlogs.com
,,,,,,,
PT Shipping Air Logistics Vietnam,None,"270/107 Đường Phan Đình Phùng, P. 1, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 66717117,,None,mailto:sale_ptinter@yahoo.com                            ,http://conmeo.net
,,,,,,,
Công Ty TNHH Sản Xuất Thương Mại Lợi Thành Đạt,None,"Số 1, Đường Số 1, Khu Công Nghệ Phần Mềm, KP.6, P. Linh Trung, Q.Thủ Đức, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 37246428,,None,mailto:transaz@transaz.vn                                ,http://www.sowatco.com.vn
,,,,,,,
Công Ty Cổ Phần Transaz,None,"Số 10 Trần Nguyên Hãn, P. Lý Thái Tổ, Q. Hòan Kiếm, Hà Nội, Việt Nam", (024) 39352891,,None,mailto:thangloilog@fpt.vn                                ,http://www.airsea.com.vn
,,,,,,,
Công Ty Cổ Phần Thương Mại Và Giải Pháp Tiếp Vận Thắng Lợi,None,"Số 18/219 Nguyễn Ngọc Nại, Q. Thanh Xuân, Hà Nội, Việt Nam", (024) 35665246,,None,mailto:betterone@betterone.vn                            ,http://www.korchina.com
,,,,,,,
Công Ty TNHH Better One,None,"56/49 Dương Bá Trạc, P. 2, Q. 8, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 73049779,,None,mailto:info@thaihung.com.vn                              ,http://tamviethung.com
,,,,,,,
Công Ty TNHH Vạn Minh Đạt,None,"ấp 7, X. Xuân Tâm, H. Xuân Lộc, T. Đồng Nai Đồng Nai, Việt Nam",983946071,,None,mailto:toandang@namkhanhlogs.com                         ,http://https://ebs.com.vn/
,,,,,,,
Công Ty Cổ Phần Thương Mại Thái Hưng,None,"Tổ 14, P. Gia Sàng, Tp. Thái Nguyên, Thái Nguyên, Việt Nam", (0208) 3855276,,None,mailto:buucuclongthanh@conmeo.net                        ,http://vnps.com.vn
,,,,,,,
Công Ty TNHH Yicheng Logistics VN,None,"607-609 Nguyễn Kiệm, P. 9, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39975868,,None,mailto:sowatco@hcm.vnn.vn                                ,http://ttlogistics.vn
,,,,,,,
Công ty TNHH Thương Mại Dịch Vụ Vận Tải Quốc Tế Nam Khánh,None,"122/20 Thống Nhất , P. 11, Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM), Việt Nam",935434666,,None,mailto:hpg-sale09@airsea.com.vn                          ,http://lienhoalogistics.com
,,,,,,,
Công Ty Cổ Phần Thương Mại Vận Tải Con Mèo Chi Nhánh Long Thành - Đồng Nai,None,"Tổ 13, Khu 2, ấp 7, An Phước, Long Thành, Đồng Nai, Việt Nam",901552498,,None,mailto:martinlim@korchina.vn                             ,http://onexlogistics.com
,,,,,,,
Tổng Công Ty Cổ Phần Đường Sông Miền Nam,None,"298 Huỳnh Tấn Phát, P. Tân Thuận Tây, Q. 7, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38729748,,None,mailto:ebs.hanoi@gmail.com                               ,http://nsagency.com.vn
,,,,,,,
Công Ty TNHH Không Hải Vận - Chi Nhánh Hải Phòng,None,"Phòng 507, Tầng 5, TD Plaza, Lô 20A, Lê Hồng Phong, P. Đông Khê, Q. Ngô Quyền, Tp. Hải Phòng, Việt Nam", (0225) 3246214,,None,mailto:sales@vnps.com.vn                                 ,http://vantaivitransco.com
,,,,,,,
Công Ty TNHH Korchina Logistics,None,"5F Tòa nhà TV, 31A Nguyễn Đình Chiểu, P. Đa Kao, Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39253645,,None,mailto:info@ttlogistics.vn                               ,http://eloggroup.com
,,,,,,,
Công Ty Cổ Phần Tân Cảng Quế Võ,None,"Thôn Kiều Lương, Xã Đức Long, Huyện Quế Võ, Bắc Ninh, Việt Nam",902933367,,None,mailto:brian171588@gmail.com                             ,http://logisticscattuong.com
,,,,,,,
Công Ty TNHH Tâm Việt Hùng,None,"Số 26 tổ 5 Khu Tái Định Cư Đằng Hải, P. Đằng Hải, Q. Hải An, Tp. Hải Phòng, Việt Nam",902011896,,None,mailto:cskh@onexlogistics.com                            ,http://ontime-express.com
,,,,,,,
Công Ty TNHH Thương Mại EBS Việt Nam,None,"Số 129 Phan Văn Trường, Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Việt Nam", (024) 35542345,,None,mailto:agency@nsagency.com.vn                            ,http://vietscm.vn
,,,,,,,
Công Ty TNHH Giải Pháp Cảng Việt Nam,None,"02 Hoa Phượng, P. 02, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM), Việt Nam",862026157,,None,mailto:andrea@sgn.logimark-group.com                     ,http://logimark-group.com
,,,,,,,
Công Ty TNHH Tiếp Vận Liên Châu Lục,None,"Số 15A/16 Phụng Pháp, Phường Đằng Giang, Quận Ngô Quyền, Tp. Hải Phòng, Việt Nam", (0225) 3766126,,None,mailto:haiphong@vn.steinweg.com                          ,http://steinweg.com
,,,,,,,
Công Ty TNHH TT Logistics,None,"Số 2355 Đường Độc Lập, Thị Xã Phú Mỹ, Bà Rịa-Vũng Tàu, Việt Nam", (0254) 3532668,,None,mailto:kinhdoanh@thongquan.com.vn                        ,http://thongquan.com.vn
,,,,,,,
Công Ty TNHH Thương MạI & Dịch Vụ Logistics DANKO,None,"Phòng 205 - 206, tầng 2, Tòa nhà Thành Đạt 3, Số 4 Lê Thánh Tông, P. Máy Tơ, Q. Ngô Quyền, Tp. Hải Phòng, Việt Nam",0936.838.568 - 091 101 2727,,None,mailto:phuc@pdptranslogistics.com                        ,http://pdptranslogistics.com
,,,,,,,
Công Ty TNHH Thương Mại Dịch Vụ Giao Nhận P&T,None,"33 Đường số 25, Phường Tân Quy, Quận 7, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 62624406,,None,mailto:minhhai@minhhailogistics.com                      ,http://minhhailogistics.com
,,,,,,,
Công Ty TNHH Giao Nhận Minh Hải,None,"SAV 04, 02-12 The Sun Avenue, 28 Mai Chí Thọ, An Phú, Q. 2, Tp. Hồ Chí Minh (TPHCM), Việt Nam",965660011,,None,mailto:david@dntlogistics.vn                             ,http://https://vanchuyenduongbien.vn/
,,,,,,,
Công Ty TNHH Thương Mại Tiếp Vận D&T,None,"số 93 Đường Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38254246,,None,mailto:andrea@sgn.logimark-group.com                     ,http://logimark-group.com
,,,,,,,
Logimark Logistics - Công Ty TNHH Logimark International,None,"Tòa nhà E.Town 1, 364 Cộng Hòa, P. 13, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam",+84 913 195195,,None,mailto:managment@donglongjsc.com.vn                      ,http://donglongjsc.com.vn
,,,,,,,
Công Ty Cổ Phần Vận Tải Và Dịch Vụ Hàng Hải Đông Long,None,"Tòa Nhà ROSANA TOWER, 60 Nguyễn Đình Chiểu, P. Đa Kao, Q.1, Tp. Hồ Chí Minh (TPHCM), Việt Nam",937900222,,None,mailto:info@vinalogs.com                                 ,http://vinalogs.com
,,,,,,,
Công Ty TNHH Vinalogs,None,"Số 8/30/165 đường Đà Nẵng, quận Ngô Quyền, Tp. Hải Phòng, Việt Nam", (0225) 3761918,,None,mailto:info@traco.vn                                     ,http://traco.vn
,,,,,,,
Công Ty CP Vận Tải 1 Traco,None,"Số 271 Lê Thánh Tông, Q. Ngô Quyền, Tp. Hải Phòng, Việt Nam", (0225) 3822440,,None,mailto:info@vptrans.com.vn                               ,http://danalog.com.vn
,,,,,,,
Công Ty Cổ Phần LOGISTICS Cảng Đà Nẵng,None,"97 Đường Yết Kiêu, Phường Thọ Quang, Quận Sơn Trà, Tp. Đà Nẵng, Việt Nam",903522522,,None,mailto:trucking@thtshipping.com                          ,http://http://vietphongvn.com.vn/
,,,,,,,
Công Ty Cổ Phần Thương Mại Và Dịch Vụ Việt Phong,None,"Phòng V 7.3, Tầng 7, Tháp A-B, Imperia Garden, 203 Nguyễn Huy Tưởng, Q.Thanh Xuân, Hà Nội, Việt Nam", (024) 32033133,,None,mailto:albert.chen@oocl.com                              ,http://www.thtshipping.com
,,,,,,,
Công Ty TNHH Vận  Tải Trọng Hiếu,None,"4A/276 La Xuân Oai, Tăng Nhơn Phú A, Q. 9, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 37309742,,None,mailto:truonggiabinh@vnn.vn                              ,http://www.oocl.com
,,,,,,,
Công Ty TNHH OOCL Việt Nam - Chi nhánh TP Hồ Chí Minh,None,"Phòng 1301-1305, Tầng 13, Trung Tâm Thương Mại Sài Gòn, Số 37 Tôn Đức Thắng, P.Bến Nghé, Q.1, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39116088,,None,mailto:tranthang@bivico.com                              ,http://www.nhatbinhtrans.com
,,,,,,,
Công Ty TNHH Vận Tải Và DVHH Nhật Bình,None,"15/4 Đường 1, KP. 6, Trường Thọ, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 37310688,,None,mailto:dzungnd@hdl.vn                                    ,http://www.bivico.com
,,,,,,,
Công Ty TNHH Bình Viên,None,"Tầng 2, Tòa Nhà Sao Đỏ, Số 1 Đường Bao Trần Hưng Đạo, P. Đông Hải 1, Q. Hải An, Tp. Đà Nẵng, Việt Nam", (0236) 3979326,,None,mailto:info@longquy.com                                  ,http://www.hdl.vn
,,,,,,,
Công Ty Cổ Phần Giao Nhận Kho Vận Hải Dương,None,"Km 48 Quốc Lộ 5, P. Việt Hòa, Tp. Hải Dương, Hải Dương, Việt Nam", (0220) 3892156,,None,mailto:trung-nvocc@tropolis.com.vn                       ,http://lql.vn
,,,,,,,
Công Ty TNHH Long Quy Logistics,None,"267/9B, Đường Số 11, Kp. Thái Bình, P. Long Bình, Q. 9, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 37251953,,None,mailto:info@khangthinhship.com.vn                        ,http://www.tropolis.com.sg
,,,,,,,
Công Ty Cổ Phần Vận Tải Xuất Nhập Khẩu Hàng Cảng Thành,None,"Lầu 4 , Tòa Nhà U-Silk, Số 7 Lam Sơn, P. 2, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 5472300,,None,mailto:ken@transcon.com.vn                               ,http://khangthinhship.com.vn
,,,,,,,
Công Ty TNHH MTV Vận Tải Khang Thịnh,None,"20 Đường 34, P. 12, Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39471059,,None,mailto:sales@lotte-sea.com.vn                            ,http://www.transcon.com.vn
,,,,,,,
Công Ty Cổ Phần TRANSCON,None,"Số 5 Đường Bùi Đình Túy, P. 24, Q. Bình Thạnh, Tp. Hồ Chí Minh, Việt Nam",08 35114780-106 - Hotline: 0913 467 557,,None,mailto:hoang.liet@vapulogistic.com                       ,http://www.lotte-sea.com.vn
,,,,,,,
Công Ty TNHH Lotte - Sea Logistics,None,"Lô A01, Đường Số 3, KCN Long Hậu, Cần Giuộc, Long An, Việt Nam", (0272) 38734193,,None,mailto:head-bdt@everstarsealandair.com                   ,http://everstarsealandair.com
,,,,,,,
Công Ty TNHH Thương Mại Dịch Vụ Giao Nhận Vận Tải Phúc Hưng,None,"58/97 Phan Chu Trinh, P. 24, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 35515624,,None,mailto:info@inlotrans.com.vn                             ,http://inlotrans.com.vn
,,,,,,,
Công Ty TNHH Everstar Sealandair,None,"220/9 Nguyễn Trọng Tuyển, P. 8, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38442967,,None,mailto:antrimexco@gmail.com                              ,http://www.anhungvn.com
,,,,,,,
Công ty cổ phần đầu tư và giao nhận vận tải Toàn Cầu,None,"P1709, Tháp A, Hồ Gươm Plaza, 102-104, Trần Phú, Hà Đông, Hà Nội, Việt Nam", (024) 32025777,,None,mailto:data-saigon@vnn.vn                                ,http://saovangkinhbac.com
,,,,,,,
Công Ty TNHH Thương Mại An Hưng,None,"211C Đường Hai Bà Trưng, Q. Lê Chân, Tp. Hải Phòng, Việt Nam", (0225) 3950130,,None,mailto:quanle.becaco@yahoo.com                           ,http://vinastarglobal.com
,,,,,,,
Đại Tân á - Chi Nhánh Công Ty TNHH Thương Mại & Dịch Vụ Đại Tân á,None,"Phòng 11, Tòa Nhà Nam Việt, 107 Bến Vân Đồn, P. 9, Q. 4, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 39432512,,None,mailto:duchuu@saovangkinhbac.com                         ,http://qkl.com.vn
,,,,,,,
Công Ty TNHH MTV Becaco,None,"133/ôk KV Bình Phó A, P. Lonh Tuyền, Q. Bình Thủy, TP. Cần Thơ, Việt Nam",983083080,,None,mailto:info@vinastarglobal.com                           ,http://hainamship.com
,,,,,,,
Công Ty TNHH Sao Vàng Kinh Bắc,None,"A18 Ngõ 84 Trần Quang Diệu, Q. Đống Đa, Hà Nội, Việt Nam", (024) 37606175,,None,mailto:info@qkl.vn                                       ,http://bichthi.com
,,,,,,,
Công Ty TNHH Dịch Vụ & Vận Tải Toàn Cầu Ngôi Sao Việt Nam,None,"662B Bùi Đình Túy, P. 12, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 35117173,,None,mailto:sales1@hainamship.com                             ,http://vietnamtoancau.com
,,,,,,,
Công Ty TNHH Giao Nhận Quang Khoa,None,"C12/11, Quốc lộ 1A, ấp 3, X. Tân Kiên, H. Bình Chánh, Tp. Hồ Chí Minh (TPHCM), Việt Nam",913745454,,None,mailto:thuphuong.vietrans@gmail.com                      ,http://www.otrangroup.com
,,,,,,,
Công Ty Tiếp Vận Quốc Tế Hải Nam,None,"Lầu 4, 135A Pasteur, Phường 06, Quận 3, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 8272688,,None,mailto:bichthitrading@yahoo.com                          ,http://www.toannhat.vn
,,,,,,,
Công Ty TNHH MTV Giao Nhận Kho Vận Ngoại Thương,None,"469 Hà Huy Tập, Yên Viên, Gia Lâm, Hà Nội, Việt Nam", (024) 66846181,,None,mailto:thuhuongdmg@gmail.com                             ,http://www.ttc.com.vn
,,,,,,,
